"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.95206629","40.63683764","Brooklyn","11210","1372","FLATBUSH AVENUE","0","8754288","314","05/31/2022","45","12877056","15449075","Completed","2022-04-18 00:00:00"
" -73.78821580","40.59295561","Queens","11692","320","BEACH 59 STREET","0","311970","414","05/31/2022","31","12877057","666918","Completed","2022-05-12 00:00:00"
" -73.81578559","40.58484292","Queens","11693","154","BEACH  94 STREET","0","316746","414","05/31/2022","32","12838129","671701","Completed","2022-05-12 00:00:00"
" -73.99611488","40.64830980","Brooklyn","11232","3724","9 AVENUE","0","1608811","312","05/31/2022","38","12838131","16246111","Completed","2022-04-20 00:00:00"
" -73.99779082","40.63942509","Brooklyn","11219","4723","10 AVENUE","0","9141681","312","05/31/2022","39","12877060","16408715","Completed","2022-04-21 00:00:00"
" -73.99788230","40.63948168","Brooklyn","11219","4723","10 AVENUE","0","9142492","312","05/31/2022","39","12877061","16409112","Completed","2022-04-21 00:00:00"
" -73.99743345","40.63999155","Brooklyn","11219","4723","10 AVENUE","0","9141684","312","05/31/2022","39","12877062","16409113","Completed","2022-04-21 00:00:00"
" -73.98700663","40.64327340","Brooklyn","11218","3609","12 AVENUE","0","9110728","312","05/31/2022","39","12838132","16321406","Completed","2022-04-19 00:00:00"
" -73.98706198","40.64322534","Brooklyn","11218","3609","12 AVENUE","0","9110729","312","05/31/2022","39","12838133","16320601","Completed","2022-04-19 00:00:00"
" -73.98704308","40.64346034","Brooklyn","11218","3610","12 AVENUE","0","9112246","312","05/31/2022","39","12877063","16321411","Completed","2022-04-19 00:00:00"
" -73.99050358","40.63991199","Brooklyn","11219","4215","12 AVENUE","0","4427252","312","05/31/2022","39","12877064","16320616","Completed","2022-04-22 00:00:00"
" -73.99341760","40.63732130","Brooklyn","11219","4706","12 AVENUE","0","3192153","312","05/31/2022","44","12877065","16321511","Completed","2022-04-22 00:00:00"
" -73.98727700","40.63946212","Brooklyn","11218","4023","13 AVENUE","0","9111403","312","05/31/2022","39","12877066","16320641","Completed","2022-04-22 00:00:00"
" -73.98735599","40.63937695","Brooklyn","11219","4101","13 AVENUE","0","9111402","312","05/31/2022","39","12877067","16321437","Completed","2022-04-22 00:00:00"
" -73.98836698","40.63908478","Brooklyn","11219","4202","13 AVENUE","0","9111401","312","05/31/2022","39","12838134","16320638","Completed","2022-04-22 00:00:00"
" -73.98826225","40.63901893","Brooklyn","11219","4202","13 AVENUE","0","9110744","312","05/31/2022","39","12838135","16324735","Completed","2022-04-22 00:00:00"
" -73.98833977","40.63876234","Brooklyn","11219","4210","13 AVENUE","0","9111404","312","05/31/2022","39","12838136","16321438","Completed","2022-04-22 00:00:00"
" -73.98910693","40.63769970","Brooklyn","11219","4401","13 AVENUE","0","9111410","312","05/31/2022","39","12877068","16320642","Completed","2022-04-22 00:00:00"
" -73.98904673","40.63766455","Brooklyn","11219","4401","13 AVENUE","0","9110747","312","05/31/2022","39","12838137","16324736","Completed","2022-04-22 00:00:00"
" -73.98899278","40.63763298","Brooklyn","11219","4401 ","13 AVENUE","0","9111412","312","05/31/2022","39","12838138","16320643","Completed","2022-04-22 00:00:00"
" -73.99026063","40.63657720","Brooklyn","11219","4601","13 AVENUE","0","9118490","312","05/31/2022","44","12877069","16320708","Completed","2022-04-22 00:00:00"
" -73.99067774","40.63630345","Brooklyn","11219","4617","13 AVENUE","0","9111457","312","05/31/2022","44","12838139","16321521","Completed","2022-04-22 00:00:00"
" -73.99075674","40.63609200","Brooklyn","11219","4623","13 AVENUE","0","9110791","312","05/31/2022","44","12838140","16320707","Completed","2022-04-22 00:00:00"
" -73.99081560","40.63599847","Brooklyn","11219","4701","13 AVENUE","0","9111455","312","05/31/2022","44","12838141","16320704","Completed","2022-04-22 00:00:00"
" -73.99076634","40.63597166","Brooklyn","11219","4701","13 AVENUE","0","9110789","312","05/31/2022","44","12877070","16320705","Completed","2022-04-22 00:00:00"
" -73.99071709","40.63594128","Brooklyn","11219","4701","13 AVENUE","0","9111456","312","05/31/2022","44","12877071","16320706","Completed","2022-04-22 00:00:00"
" -73.99096997","40.63601711","Brooklyn","11219","4701","13 AVENUE","0","9110788","312","05/31/2022","44","12877072","16321520","Completed","2022-04-22 00:00:00"
" -74.03087389","40.61631921","Brooklyn","11209","9412","4 AVENUE","0","1600848","310","05/31/2022","43","12838150","15453203","Completed","2022-05-11 00:00:00"
" -74.03041814","40.61670033","Brooklyn","11209","9265","4 AVENUE","0","4283214","310","05/31/2022","43","12878759","15453202","Completed","2022-05-11 00:00:00"
" -74.03781835","40.61574812","Brooklyn","11209","9601","SHORE ROAD","0","4440623","310","05/31/2022","43","12838151","17115459","Completed","2022-05-11 00:00:00"
" -74.03777913","40.61566262","Brooklyn","11209","9601","SHORE ROAD","0","4305855","310","05/31/2022","43","12878760","16585274","Completed","2022-05-11 00:00:00"
" -74.03775274","40.61560510","Brooklyn","11209","9601","SHORE ROAD","0","4295828","310","05/31/2022","43","12838152","16585275","Completed","2022-05-11 00:00:00"
" -74.03758667","40.61593623","Brooklyn","11209","9601","SHORE ROAD","0","9221450","310","05/31/2022","43","12878761","16589940","Completed","2022-05-11 00:00:00"
" -74.03746866","40.61598154","Brooklyn","11209","9601","SHORE ROAD","0","9410427","310","05/31/2022","43","12878762","17115460","Completed","2022-05-11 00:00:00"
" -74.03686199","40.61697958","Brooklyn","11209","146","95 STREET","0","158442","310","05/31/2022","43","12838153","16589944","Completed","2022-05-11 00:00:00"
" -74.03858094","40.61813901","Brooklyn","11209","9323","SHORE ROAD","0","9221451","310","05/31/2022","43","12838154","16589943","Completed","2022-05-11 00:00:00"
" -74.03975266","40.62159690","Brooklyn","11209","9101","SHORE ROAD","0","9410416","310","05/31/2022","43","12878764","17115439","Completed","2022-05-11 00:00:00"
" -74.03987538","40.62157988","Brooklyn","11209","9101","SHORE ROAD","0","9410415","310","05/31/2022","43","12838155","17115438","Completed","2022-05-11 00:00:00"
" -74.03999966","40.62155839","Brooklyn","11209","9101","SHORE ROAD ","0","9222314","310","05/31/2022","43","12878765","16591260","Completed","2022-05-11 00:00:00"
" -74.03735402","40.62223052","Brooklyn","11209","8910","COLONIAL ROAD ","0","9221448","310","05/31/2022","43","12838156","16589947","Completed","2022-05-11 00:00:00"
" -74.03742351","40.62205825","Brooklyn","11209","8910","COLONIAL ROAD","0","2629146","310","05/31/2022","43","12878766","16589946","Completed","2022-05-11 00:00:00"
" -74.03738475","40.62215068","Brooklyn","11209","8910","COLONIAL ROAD","0","9221447","310","05/31/2022","43","12878767","16589948","Completed","2022-05-11 00:00:00"
" -74.03754509","40.62176844","Brooklyn","11209","8936","COLONIAL ROAD","0","9221449","310","05/31/2022","43","12878768","16589942","Completed","2022-05-11 00:00:00"
" -74.03742579","40.62122068","Brooklyn","11209","9101","COLONIAL ROAD ","0","2629106","310","05/31/2022","43","12878769","16591256","Completed","2022-05-11 00:00:00"
" -74.03670338","40.62104969","Brooklyn","11209","136","91 STREET","0","2629100","310","05/31/2022","43","12878770","16591659","Completed","2022-05-11 00:00:00"
" -74.03659468","40.62102396","Brooklyn","11209","138","91 STREET","0","2629099","310","05/31/2022","43","12838157","16591257","Completed","2022-05-11 00:00:00"
" -74.03604703","40.62089433","Brooklyn","11209","156","91 STREET","0","2629094","310","05/31/2022","43","12838158","16591259","Completed","2022-05-11 00:00:00"
" -74.03581277","40.62084516","Brooklyn","11209","8902","RIDGE BOULEVARD","0","2629091","310","05/31/2022","43","12878771","16591261","Completed","2022-05-11 00:00:00"
" -74.03566567","40.62081424","Brooklyn","11209","8902","RIDGE BLVD","0","9410782","310","05/31/2022","43","12878772","17115446","Completed","2022-05-11 00:00:00"
" -74.03556872","40.62079044","Brooklyn","11209","8902","RIDGE BLVD","0","9222315","310","05/31/2022","43","12878773","16591258","Completed","2022-05-11 00:00:00"
" -74.03490702","40.61978167","Brooklyn","11209","218","92 STREET","0","9218462","310","05/31/2022","43","12838159","16584050","Completed","2022-05-11 00:00:00"
" -74.03544204","40.61972702","Brooklyn","11209","9205","RIDGE BOULEVARD ","0","9218458","310","05/31/2022","43","12838160","16584053","Completed","2022-05-11 00:00:00"
" -74.03548185","40.61962829","Brooklyn","11209","9205","RIDGE BOULEVARD ","0","9218465","310","05/31/2022","43","12838161","16584054","Completed","2022-05-11 00:00:00"
" -74.03620096","40.61944626","Brooklyn","11209","9214","RIDGE BOULEVARD ","0","9218466","310","05/31/2022","43","12878774","16584055","Completed","2022-05-11 00:00:00"
" -74.03600001","40.61939485","Brooklyn","11209","9214","RIDGE BOULEVARD ","0","9218460","310","05/31/2022","43","12838162","16584051","Completed","2022-05-11 00:00:00"
" -74.03610323","40.61942247","Brooklyn","11209","9214","RIDGE BLVD","0","9410426","310","05/31/2022","43","12878775","17115458","Completed","2022-05-11 00:00:00"
" -74.03597086","40.61928375","Brooklyn","11209","9302","RIDGE BOULEVARD ","0","9218463","310","05/31/2022","43","12838163","16584052","Completed","2022-05-11 00:00:00"
" -74.03573644","40.61899846","Brooklyn","11209","9309","RIDGE BOULEVARD ","0","9218461","310","05/31/2022","43","12878776","16584049","Completed","2022-05-11 00:00:00"
" -74.00333994","40.64539696","Brooklyn","11220","672","45 STREET","0","4307100","307","05/31/2022","38","12878777","16245616","Completed","2022-05-12 00:00:00"
" -74.00327894","40.64536241","Brooklyn","11220","672","45 STREET","0","4305473","307","05/31/2022","38","12878778","16245617","Completed","2022-05-12 00:00:00"
" -74.00321951","40.64532488","Brooklyn","11220","672","45 STREET","0","4284671","307","05/31/2022","38","12838164","16245618","Completed","2022-05-12 00:00:00"
" -74.00673572","40.64743179","Brooklyn","11220","526","45 STREET","0","4305823","307","05/31/2022","38","12838165","16801786","Completed","2022-05-12 00:00:00"
" -74.00679626","40.64747211","Brooklyn","11220","524","45 STREET","0","9408825","307","05/31/2022","38","12838166","17067188","Completed","2022-05-12 00:00:00"
" -74.00706706","40.64763127","Brooklyn","11220","514","45 STREET","0","4415987","307","05/31/2022","38","12838167","16801785","Completed","2022-05-12 00:00:00"
" -74.01083946","40.65003994","Brooklyn","11220","335","45 STREET","0","4500226","307","05/31/2022","38","12881643","16817886","Completed","2022-05-12 00:00:00"
" -74.01108641","40.65018348","Brooklyn","11220","325","45 STREET","0","4020232","307","05/31/2022","38","12881644","16817888","Completed","2022-05-12 00:00:00"
" -74.01164658","40.64962152","Brooklyn","11220","325","46 ST","0","9305677","307","05/31/2022","38","12838168","16803907","Completed","2022-05-12 00:00:00"
" -74.01132125","40.64927854","Brooklyn","11220","364","46 ST","0","9305678","307","05/31/2022","38","12838169","16803909","Completed","2022-05-12 00:00:00"
" -74.01118164","40.64920621","Brooklyn","11220","364","46 ST","0","9305681","307","05/31/2022","38","12881645","16803908","Completed","2022-05-12 00:00:00"
" -74.01102840","40.64910934","Brooklyn","11220","364","46 ST","0","9305679","307","05/31/2022","38","12838170","16803910","Completed","2022-05-12 00:00:00"
" -74.01090853","40.64904002","Brooklyn","11220","364","46 ST","0","9305680","307","05/31/2022","38","12838171","16803905","Completed","2022-05-12 00:00:00"
" -74.01071183","40.64892512","Brooklyn","11220","380","46 STREET","0","3107126","307","05/31/2022","38","12838172","16803906","Completed","2022-05-12 00:00:00"
" -74.01030452","40.64958449","Brooklyn","11220","4520","4 AVE","0","4024726","307","05/31/2022","38","12881647","17067179","Completed","2022-05-12 00:00:00"
" -74.00745321","40.65059929","Brooklyn","11232","420","42 STREET","0","1525531","307","05/31/2022","38","12881648","16817891","Completed","2022-05-12 00:00:00"
" -74.00741855","40.65057749","Brooklyn","11232","420","42 STREET","0","1525931","307","05/31/2022","38","12838173","16817892","Completed","2022-05-12 00:00:00"
" -74.00595757","40.64983053","Brooklyn","11232","475A","42 STREET","0","9311168","307","05/31/2022","38","12838174","16817894","Completed","2022-05-12 00:00:00"
" -74.00581752","40.64974931","Brooklyn","11232","475A","42 ST","0","9408822","307","05/31/2022","38","12838175","17067180","Completed","2022-05-12 00:00:00"
" -74.00746085","40.64878569","Brooklyn","11220","464","44 ST","0","9293400","307","05/31/2022","38","12838176","16767122","Completed","2022-05-12 00:00:00"
" -74.00659768","40.64839240","Brooklyn","11220","504","44 ST","0","9293401","307","05/31/2022","38","12838177","16767121","Completed","2022-05-12 00:00:00"
" -74.00597480","40.64800480","Brooklyn","11220","530","44 STREET","0","4033444","307","05/31/2022","38","12838178","16767124","Completed","2022-05-12 00:00:00"
" -74.00439499","40.64705372","Brooklyn","11220","602","44 STREET","0","4048738","307","05/31/2022","38","12881651","16767120","Completed","2022-05-12 00:00:00"
" -74.00421219","40.64694892","Brooklyn","11220","614","44 STREET","0","3083133","307","05/31/2022","38","12881652","17067178","Completed","2022-05-12 00:00:00"
" -74.00309906","40.64627350","Brooklyn","11220","662","44 STREET","0","4046619","307","05/31/2022","38","12838179","16783656","Completed","2022-05-12 00:00:00"
" -74.00269762","40.64603181","Brooklyn","11220","676","44 STREET","0","4046430","307","05/31/2022","38","12882117","16783614","Completed","2022-05-12 00:00:00"
" -74.00259867","40.64597224","Brooklyn","11220","682","44 STREET","0","4054638","307","05/31/2022","38","12881653","16783616","Completed","2022-05-12 00:00:00"
" -73.94758082","40.63088518","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8752635","314","05/31/2022","45","12884071","15447398","Completed","2022-04-18 00:00:00"
" -73.99135234","40.63553844","Brooklyn","11219","4723","13 AVENUE","0","333176","312","05/31/2022","44","12838181","16321519","Completed","2022-04-22 00:00:00"
" -73.99197923","40.63487651","Brooklyn","11219","4901","13 AVENUE","0","9110784","312","05/31/2022","44","12884072","16324743","Completed","2022-04-22 00:00:00"
" -73.99190808","40.63483422","Brooklyn","11219","4901","13 AVENUE","0","9110785","312","05/31/2022","44","12884073","16321515","Completed","2022-04-22 00:00:00"
" -73.99598399","40.63120103","Brooklyn","11219","5513","13 AVENUE","0","2122555","312","05/31/2022","44","12838182","16320725","Completed","2022-04-25 00:00:00"
" -73.99629305","40.63122958","Brooklyn","11219","5524","13 AVENUE","0","9111466","312","05/31/2022","44","12838183","16321536","Completed","2022-04-25 00:00:00"
" -74.00362877","40.65024173","Brooklyn","11232","527","40 STREET","0","4025274","307","05/31/2022","38","12884074","16790710","Completed","2022-05-13 00:00:00"
" -74.00361119","40.65011097","Brooklyn","11232","536","40 STREET","0","4259893","307","05/31/2022","38","12884075","16789480","Completed","2022-05-13 00:00:00"
" -74.00262223","40.64963142","Brooklyn","11232","573","40 STREET","0","4035590","307","05/31/2022","38","12884076","16783659","Completed","2022-05-13 00:00:00"
" -73.99665629","40.63041470","Brooklyn","11219","5701","13 AVENUE","0","9110803","312","05/31/2022","44","12884077","16320729","Completed","2022-04-25 00:00:00"
" -73.99716897","40.62993244","Brooklyn","11219","5721","13 AVENUE","0","9142501","312","05/31/2022","44","12828267","16408730","Completed","2022-04-25 00:00:00"
" -73.99710877","40.62989223","Brooklyn","11219","5721","13 AVENUE","0","9141693","312","05/31/2022","44","12884490","16408731","Completed","2022-04-25 00:00:00"
" -74.00195078","40.64924668","Brooklyn","11232","601","40 STREET","0","432127","307","05/31/2022","38","12838184","16783660","Completed","2022-05-13 00:00:00"
" -73.99955467","40.64765692","Brooklyn","11232","720","40 STREET","0","9299474","307","05/31/2022","38","12838185","16784024","Completed","2022-05-13 00:00:00"
" -74.00101496","40.64684428","Brooklyn","11232","4123","7 AVE","0","9299476","307","05/31/2022","38","12884078","16783657","Completed","2022-05-13 00:00:00"
" -73.99388602","40.62965597","Brooklyn","11219","5601","14 AVENUE","0","9118491","312","05/31/2022","44","12884079","16321540","Completed","2022-04-25 00:00:00"
